split,class,path,width,height,mode
training,Forest,dataset\training\Forest\image_0085.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0086.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0088.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0089.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0091.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0093.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0094.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0095.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0096.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0098.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0099.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0101.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0102.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0105.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0106.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0107.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0109.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0110.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0111.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0114.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0115.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0117.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0118.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0119.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0120.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0122.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0124.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0126.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0127.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0128.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0130.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0131.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0133.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0134.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0135.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0136.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0137.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0138.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0139.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0141.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0142.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0145.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0146.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0147.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0148.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0149.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0150.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0153.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0154.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0155.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0157.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0158.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0159.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0160.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0161.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0163.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0165.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0166.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0167.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0168.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0169.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0170.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0171.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0173.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0176.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0178.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0179.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0180.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0183.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0185.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0186.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0188.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0191.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0194.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0195.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0196.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0197.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0198.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0199.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0200.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0201.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0203.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0204.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0206.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0207.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0208.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0209.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0210.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0211.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0212.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0213.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0215.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0216.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0219.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0220.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0221.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0222.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0223.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0224.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0225.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0226.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0230.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0231.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0232.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0234.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0235.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0236.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0238.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0241.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0242.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0243.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0244.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0246.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0247.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0248.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0249.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0251.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0252.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0253.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0255.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0256.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0257.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0258.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0259.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0260.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0261.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0262.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0263.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0264.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0268.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0269.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0271.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0273.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0274.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0275.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0276.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0280.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0281.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0285.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0286.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0289.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0291.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0292.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0293.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0294.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0295.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0296.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0297.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0299.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0301.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0302.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0303.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0304.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0305.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0306.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0307.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0310.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0311.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0312.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0314.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0315.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0316.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0317.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0319.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0320.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0322.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0325.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0326.jpg,256,256,L
training,Forest,dataset\training\Forest\image_0328.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0001.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0002.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0003.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0004.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0005.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0006.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0007.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0008.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0011.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0013.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0014.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0015.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0017.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0020.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0022.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0024.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0025.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0026.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0027.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0029.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0030.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0031.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0032.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0034.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0035.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0036.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0039.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0040.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0041.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0042.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0044.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0045.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0046.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0048.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0051.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0052.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0053.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0056.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0057.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0060.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0061.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0062.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0063.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0067.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0068.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0070.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0071.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0074.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0075.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0078.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0079.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0080.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0082.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0084.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0085.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0086.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0087.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0088.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0089.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0090.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0091.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0092.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0093.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0095.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0096.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0099.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0100.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0101.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0104.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0105.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0108.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0109.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0110.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0116.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0119.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0121.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0123.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0124.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0125.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0131.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0133.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0135.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0136.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0137.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0139.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0140.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0141.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0142.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0144.jpg,256,256,L
training,Highway,dataset\training\Highway\image_0146.jpg,256,256,L
